name,Date,Ptot_HEI_5RNS_Forecast_Max,Ptot_HEI_5RNS_Forecast_Min,Ptot_HEI_5RNS_Forecast_Moy,Ptot_RIZOMM_PV_Forecast_Max,Ptot_RIZOMM_PV_Forecast_Min,Ptot_RIZOMM_PV_Forecast_Moy
PV_Prevision_Data,2025-06-03T10:20:00,19723,15225,18520,110744,96175,101757
PV_Prevision_Data,2025-06-03T10:30:00,20167,14734,18704,112755,93334,102243
PV_Prevision_Data,2025-06-03T10:40:00,20399,14291,18697,113907,91668,102626
PV_Prevision_Data,2025-06-03T10:50:00,20632,13835,18700,115123,90077,103750
PV_Prevision_Data,2025-06-03T11:00:00,20998,13598,18905,116652,88393,104963
PV_Prevision_Data,2025-06-03T11:10:00,21100,12932,18847,117097,85388,105818
PV_Prevision_Data,2025-06-03T11:20:00,21344,12480,18949,117900,82289,106400
PV_Prevision_Data,2025-06-03T11:30:00,21611,12030,19058,118827,79258,106899
PV_Prevision_Data,2025-06-03T11:40:00,21647,11713,18944,119018,78225,107094
PV_Prevision_Data,2025-06-03T11:50:00,21814,11614,19008,119511,77236,107172
PV_Prevision_Data,2025-06-03T12:00:00,22012,11547,19072,120239,76206,107230
PV_Prevision_Data,2025-06-03T12:10:00,21924,11100,18871,119697,74218,106750
PV_Prevision_Data,2025-06-03T12:20:00,21860,10683,18696,119277,72289,106409
PV_Prevision_Data,2025-06-03T12:30:00,21923,10487,18662,119129,70551,105731
PV_Prevision_Data,2025-06-03T12:40:00,21731,10186,18442,118019,69086,104817
PV_Prevision_Data,2025-06-03T12:50:00,21563,9910,18222,117061,67711,103900
PV_Prevision_Data,2025-06-03T13:00:00,21532,9843,18167,116602,66536,102905
PV_Prevision_Data,2025-06-03T13:10:00,21269,9512,17845,115171,64886,101446
PV_Prevision_Data,2025-06-03T13:20:00,21007,9210,17522,113742,63269,99971
PV_Prevision_Data,2025-06-03T13:30:00,20898,9116,17363,112846,61856,98410
PV_Prevision_Data,2025-06-03T13:40:00,20558,8722,16930,110979,59632,96368
PV_Prevision_Data,2025-06-03T13:50:00,20227,8357,16522,109205,57430,94486
PV_Prevision_Data,2025-06-03T14:00:00,20029,8195,16253,107841,55558,92991
PV_Prevision_Data,2025-06-03T14:10:00,19592,7894,15890,105433,53800,91333
PV_Prevision_Data,2025-06-03T14:20:00,19189,7612,15526,103277,52185,89650
PV_Prevision_Data,2025-06-03T14:30:00,18787,7325,15162,101431,50455,87979
PV_Prevision_Data,2025-06-03T14:40:00,18194,6906,14697,98534,48783,86032
PV_Prevision_Data,2025-06-03T14:50:00,17624,6521,14260,95726,47395,84185
PV_Prevision_Data,2025-06-03T15:00:00,17191,6330,13968,93621,46230,82434
PV_Prevision_Data,2025-06-03T15:10:00,16653,5963,13425,90902,43806,80097
PV_Prevision_Data,2025-06-03T15:20:00,16139,5595,12908,88294,41366,77825
PV_Prevision_Data,2025-06-03T15:30:00,15756,5425,12535,86461,39408,75695
PV_Prevision_Data,2025-06-03T15:40:00,15066,4870,11785,82974,36003,72726
PV_Prevision_Data,2025-06-03T15:50:00,14465,4459,11203,80198,32734,69719
PV_Prevision_Data,2025-06-03T16:00:00,13853,4071,10625,77504,30107,66741
PV_Prevision_Data,2025-06-03T16:10:00,13262,3748,10107,75142,27914,64081
PV_Prevision_Data,2025-06-03T16:20:00,12733,3451,9643,72905,25960,61388
PV_Prevision_Data,2025-06-03T16:30:00,12243,3177,9201,70821,24113,58621
PV_Prevision_Data,2025-06-03T16:40:00,11472,2825,8591,67198,22322,54932
PV_Prevision_Data,2025-06-03T16:50:00,10826,2599,8109,64366,20713,51531
PV_Prevision_Data,2025-06-03T17:00:00,10225,2394,7613,61612,18716,47782
PV_Prevision_Data,2025-06-03T17:10:00,9844,2201,7134,59117,16861,43872
PV_Prevision_Data,2025-06-03T17:20:00,9494,2013,6614,56641,15275,39749
PV_Prevision_Data,2025-06-03T17:30:00,9251,1894,6107,54954,13899,36027
PV_Prevision_Data,2025-06-03T17:40:00,8725,1666,5383,51613,11744,31714
PV_Prevision_Data,2025-06-03T17:50:00,8303,1464,4737,49304,9903,28033
PV_Prevision_Data,2025-06-03T18:00:00,7894,1249,4120,47083,8438,24618
PV_Prevision_Data,2025-06-03T18:10:00,7498,1077,3552,44781,7267,20543
PV_Prevision_Data,2025-06-03T18:20:00,7038,880,3008,42488,6131,17292
PV_Prevision_Data,2025-06-03T18:30:00,6509,685,2385,40215,4712,14195
PV_Prevision_Data,2025-06-03T18:40:00,5921,497,2028,36104,3806,11006
PV_Prevision_Data,2025-06-03T18:50:00,5317,343,1629,32573,2919,7956
PV_Prevision_Data,2025-06-03T19:00:00,4685,187,1113,28859,1244,6277
PV_Prevision_Data,2025-06-03T19:10:00,3736,122,828,22240,635,5023
PV_Prevision_Data,2025-06-03T19:20:00,2816,74,518,14921,47,3846
PV_Prevision_Data,2025-06-03T19:30:00,1899,51,284,9292,0,2333
PV_Prevision_Data,2025-06-03T19:40:00,1381,35,148,6481,0,953
PV_Prevision_Data,2025-06-03T19:50:00,825,27,72,5038,0,51
PV_Prevision_Data,2025-06-03T20:00:00,65,19,27,4,0,0
PV_Prevision_Data,2025-06-03T20:10:00,44,19,19,0,0,0
PV_Prevision_Data,2025-06-03T20:20:00,30,19,19,0,0,0
PV_Prevision_Data,2025-06-03T20:30:00,19,19,19,0,0,0
PV_Prevision_Data,2025-06-03T20:40:00,19,19,19,0,0,0
PV_Prevision_Data,2025-06-03T20:50:00,19,19,19,0,0,0
PV_Prevision_Data,2025-06-03T21:00:00,19,19,19,0,0,0
PV_Prevision_Data,2025-06-03T21:10:00,19,19,19,0,0,0
PV_Prevision_Data,2025-06-03T21:20:00,19,19,19,0,0,0
PV_Prevision_Data,2025-06-03T21:30:00,19,19,19,0,0,0
PV_Prevision_Data,2025-06-03T21:40:00,17,17,17,0,0,0
PV_Prevision_Data,2025-06-03T21:50:00,15,15,15,0,0,0
PV_Prevision_Data,2025-06-03T22:00:00,14,14,14,0,0,0
PV_Prevision_Data,2025-06-03T22:10:00,14,14,14,0,0,0
PV_Prevision_Data,2025-06-03T22:20:00,14,14,14,0,0,0
PV_Prevision_Data,2025-06-03T22:30:00,14,14,14,0,0,0
PV_Prevision_Data,2025-06-03T22:40:00,14,14,14,0,0,0
PV_Prevision_Data,2025-06-03T22:50:00,14,14,14,0,0,0
PV_Prevision_Data,2025-06-03T23:00:00,15,15,15,0,0,0
PV_Prevision_Data,2025-06-03T23:10:00,15,15,15,0,0,0
PV_Prevision_Data,2025-06-03T23:20:00,15,15,15,0,0,0
PV_Prevision_Data,2025-06-03T23:30:00,15,15,15,0,0,0
PV_Prevision_Data,2025-06-03T23:40:00,13,13,13,0,0,0
PV_Prevision_Data,2025-06-03T23:50:00,12,12,12,0,0,0
PV_Prevision_Data,2025-06-04T00:00:00,12,12,12,0,0,0
PV_Prevision_Data,2025-06-04T00:10:00,12,12,12,0,0,0
PV_Prevision_Data,2025-06-04T00:20:00,12,12,12,0,0,0
PV_Prevision_Data,2025-06-04T00:30:00,12,12,12,0,0,0
PV_Prevision_Data,2025-06-04T00:40:00,12,12,12,0,0,0
PV_Prevision_Data,2025-06-04T00:50:00,12,12,12,0,0,0
PV_Prevision_Data,2025-06-04T01:00:00,13,13,13,0,0,0
PV_Prevision_Data,2025-06-04T01:10:00,13,13,13,0,0,0
PV_Prevision_Data,2025-06-04T01:20:00,13,13,13,0,0,0
PV_Prevision_Data,2025-06-04T01:30:00,13,13,13,0,0,0
PV_Prevision_Data,2025-06-04T01:40:00,13,13,13,0,0,0
PV_Prevision_Data,2025-06-04T01:50:00,13,13,13,0,0,0
PV_Prevision_Data,2025-06-04T02:00:00,13,13,13,0,0,0
PV_Prevision_Data,2025-06-04T02:10:00,13,13,13,0,0,0
PV_Prevision_Data,2025-06-04T02:20:00,13,13,13,0,0,0
PV_Prevision_Data,2025-06-04T02:30:00,13,13,13,0,0,0
PV_Prevision_Data,2025-06-04T02:40:00,13,13,13,0,0,0
PV_Prevision_Data,2025-06-04T02:50:00,13,13,13,0,0,0
PV_Prevision_Data,2025-06-04T03:00:00,13,13,13,0,0,0
PV_Prevision_Data,2025-06-04T03:10:00,14,14,14,0,0,0
PV_Prevision_Data,2025-06-04T03:20:00,16,16,16,0,0,0
PV_Prevision_Data,2025-06-04T03:30:00,13,13,13,0,0,0
PV_Prevision_Data,2025-06-04T03:40:00,14,14,14,0,0,0
PV_Prevision_Data,2025-06-04T03:50:00,19,16,16,0,0,0
PV_Prevision_Data,2025-06-04T04:00:00,25,21,21,0,0,0
PV_Prevision_Data,2025-06-04T04:10:00,51,25,32,148,0,0
PV_Prevision_Data,2025-06-04T04:20:00,129,32,61,952,0,225
PV_Prevision_Data,2025-06-04T04:30:00,264,43,109,2231,67,767
PV_Prevision_Data,2025-06-04T04:40:00,512,62,218,3477,224,1846
PV_Prevision_Data,2025-06-04T04:50:00,844,82,339,4815,423,2761
PV_Prevision_Data,2025-06-04T05:00:00,1133,114,502,6176,796,3531
PV_Prevision_Data,2025-06-04T05:10:00,1687,197,783,9383,1654,4567
PV_Prevision_Data,2025-06-04T05:20:00,2382,288,976,16464,2432,5464
PV_Prevision_Data,2025-06-04T05:30:00,1193,1045,1133,7712,6804,7347
PV_Prevision_Data,2025-06-04T05:40:00,1958,1173,1406,14442,7976,9232
PV_Prevision_Data,2025-06-04T05:50:00,2523,1315,1719,19310,9125,10851
PV_Prevision_Data,2025-06-04T06:00:00,3152,1515,2064,24803,10015,14192
PV_Prevision_Data,2025-06-04T06:10:00,3866,1695,2439,28795,10524,16827
PV_Prevision_Data,2025-06-04T06:20:00,4637,1881,2909,32877,11143,20234
PV_Prevision_Data,2025-06-04T06:30:00,5513,2102,3475,37627,11924,23930
PV_Prevision_Data,2025-06-04T06:40:00,6438,2227,4002,42756,12479,27190
PV_Prevision_Data,2025-06-04T06:50:00,7303,2369,4567,47410,13188,30637
PV_Prevision_Data,2025-06-04T07:00:00,8126,2518,5170,51103,13904,34017
PV_Prevision_Data,2025-06-04T07:10:00,8957,2518,5632,54378,13904,36633
PV_Prevision_Data,2025-06-04T07:20:00,9858,2518,6113,57503,13904,39290
PV_Prevision_Data,2025-06-04T07:30:00,6919,5361,6051,43355,30096,33936
PV_Prevision_Data,2025-06-04T07:40:00,8448,5115,6514,51539,28482,37434
PV_Prevision_Data,2025-06-04T07:50:00,9605,4915,7024,57103,27060,41644
PV_Prevision_Data,2025-06-04T08:00:00,10783,4778,7610,62907,25975,45502
PV_Prevision_Data,2025-06-04T08:10:00,11341,4995,8292,65878,27439,49896
PV_Prevision_Data,2025-06-04T08:20:00,11994,5308,8936,69290,29324,53481
PV_Prevision_Data,2025-06-04T08:30:00,12678,5628,9543,72780,31266,56217
PV_Prevision_Data,2025-06-04T08:40:00,13725,5240,9885,76949,28881,57867
PV_Prevision_Data,2025-06-04T08:50:00,14810,4871,10241,79877,26696,59651
PV_Prevision_Data,2025-06-04T09:00:00,16070,4585,10685,82041,24672,61860
PV_Prevision_Data,2025-06-04T09:10:00,16603,4715,11044,83867,25474,63816
PV_Prevision_Data,2025-06-04T09:20:00,17167,4837,11406,85831,26283,65735
PV_Prevision_Data,2025-06-04T09:30:00,14387,10718,12729,81019,62840,72656
PV_Prevision_Data,2025-06-04T09:40:00,15093,9487,12521,84178,56488,71315
PV_Prevision_Data,2025-06-04T09:50:00,15896,8136,12410,87738,49068,70348
PV_Prevision_Data,2025-06-04T10:00:00,16712,6431,12301,91324,34861,69048
PV_Prevision_Data,2025-06-04T10:10:00,17359,7045,13139,94361,39965,74032
PV_Prevision_Data,2025-06-04T10:20:00,18053,7678,13984,96142,44728,78695
PV_Prevision_Data,2025-06-04T10:30:00,18773,8199,14857,97471,48251,83474
PV_Prevision_Data,2025-06-04T10:40:00,19197,8651,15189,98692,50844,85404
PV_Prevision_Data,2025-06-04T10:50:00,19736,9140,15620,100166,53667,87728
PV_Prevision_Data,2025-06-04T11:00:00,20305,9569,16047,102106,56467,90045
PV_Prevision_Data,2025-06-04T11:10:00,20676,9157,16015,103822,53870,89868
PV_Prevision_Data,2025-06-04T11:20:00,21166,8847,16082,106091,51715,90062
PV_Prevision_Data,2025-06-04T11:30:00,21692,8514,16147,109163,49620,90256
PV_Prevision_Data,2025-06-04T11:40:00,21827,8242,16148,110154,48199,90266
PV_Prevision_Data,2025-06-04T11:50:00,22001,7998,16149,111368,46841,90276
PV_Prevision_Data,2025-06-04T12:00:00,22296,7848,16273,113203,45818,90783
PV_Prevision_Data,2025-06-04T12:10:00,22486,7427,16023,114455,43166,89476
PV_Prevision_Data,2025-06-04T12:20:00,22679,7028,15798,115718,40716,88289
PV_Prevision_Data,2025-06-04T12:30:00,23028,6708,15671,117665,38515,87487
PV_Prevision_Data,2025-06-04T12:40:00,23180,6260,15238,118225,35476,85119
PV_Prevision_Data,2025-06-04T12:50:00,23364,5787,14804,118967,32377,82744
PV_Prevision_Data,2025-06-04T13:00:00,23552,5354,14370,119816,29520,80392
PV_Prevision_Data,2025-06-04T13:10:00,23090,4991,13912,116747,27308,78140
PV_Prevision_Data,2025-06-04T13:20:00,22756,4719,13553,114478,25569,76278
PV_Prevision_Data,2025-06-04T13:30:00,22451,4452,13219,112389,23668,74529
PV_Prevision_Data,2025-06-04T13:40:00,21583,4204,12833,106970,22536,72756
PV_Prevision_Data,2025-06-04T13:50:00,20944,4036,12545,102984,21373,71366
PV_Prevision_Data,2025-06-04T14:00:00,20359,3907,12242,99784,20155,69941
PV_Prevision_Data,2025-06-04T14:10:00,19794,3814,11929,97054,19604,68500
PV_Prevision_Data,2025-06-04T14:20:00,19233,3746,11616,94360,19203,67046
PV_Prevision_Data,2025-06-04T14:30:00,18824,3741,11418,92397,18949,66075
PV_Prevision_Data,2025-06-04T14:40:00,18372,3755,11167,90413,19229,64861
PV_Prevision_Data,2025-06-04T14:50:00,17926,3776,10942,88471,19543,63772
PV_Prevision_Data,2025-06-04T15:00:00,17512,3802,10719,86670,19873,62687
PV_Prevision_Data,2025-06-04T15:10:00,16914,3718,10362,84062,19601,61107
PV_Prevision_Data,2025-06-04T15:20:00,16439,3718,10097,82047,19601,59928
PV_Prevision_Data,2025-06-04T15:30:00,15973,3718,9861,80105,19601,58870
PV_Prevision_Data,2025-06-04T15:40:00,15313,3577,9454,77029,18790,56928
PV_Prevision_Data,2025-06-04T15:50:00,14681,3461,9071,74096,18159,54842
PV_Prevision_Data,2025-06-04T16:00:00,14051,3346,8689,71214,17527,52674
PV_Prevision_Data,2025-06-04T16:10:00,13433,3221,8255,68681,17034,50355
PV_Prevision_Data,2025-06-04T16:20:00,12820,3101,7847,66211,16567,48062
PV_Prevision_Data,2025-06-04T16:30:00,12292,3036,7525,64350,16256,46230
PV_Prevision_Data,2025-06-04T16:40:00,11654,2886,7107,62113,15891,43726
PV_Prevision_Data,2025-06-04T16:50:00,11042,2760,6689,60030,15702,41216
PV_Prevision_Data,2025-06-04T17:00:00,10543,2690,6377,58754,15561,39328
PV_Prevision_Data,2025-06-04T17:10:00,9522,2436,5825,54182,14756,36042
PV_Prevision_Data,2025-06-04T17:20:00,8687,2254,5395,50332,14136,33415
PV_Prevision_Data,2025-06-04T17:30:00,7942,2083,4981,46603,13544,30875
PV_Prevision_Data,2025-06-04T17:40:00,7158,1826,4488,40915,12967,27849
PV_Prevision_Data,2025-06-04T17:50:00,6511,1622,4104,35889,12398,25303
PV_Prevision_Data,2025-06-04T18:00:00,5886,1428,3771,31584,11970,23103
PV_Prevision_Data,2025-06-04T18:10:00,5045,1174,3158,26858,10540,20090
PV_Prevision_Data,2025-06-04T18:20:00,4218,968,2721,22587,9107,17288
PV_Prevision_Data,2025-06-04T18:30:00,3423,790,2404,18827,7788,14750
PV_Prevision_Data,2025-06-04T18:40:00,2729,624,2012,15059,6266,12912
PV_Prevision_Data,2025-06-04T18:50:00,2159,484,1637,12513,4898,11509
PV_Prevision_Data,2025-06-04T19:00:00,1701,365,1362,10597,3732,9541
PV_Prevision_Data,2025-06-04T19:10:00,1327,273,1064,8344,2602,7270
PV_Prevision_Data,2025-06-04T19:20:00,985,190,787,6119,1628,5443
PV_Prevision_Data,2025-06-04T19:30:00,678,102,513,4257,851,3532
PV_Prevision_Data,2025-06-04T19:40:00,475,52,343,2980,315,2469
PV_Prevision_Data,2025-06-04T19:50:00,251,19,166,1739,0,1244
PV_Prevision_Data,2025-06-04T20:00:00,16,0,9,0,0,0
PV_Prevision_Data,2025-06-04T20:10:00,8,0,3,0,0,0
PV_Prevision_Data,2025-06-04T20:20:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-04T20:30:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-04T20:40:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-04T20:50:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-04T21:00:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-04T21:10:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-04T21:20:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-04T21:30:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-04T21:40:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-04T21:50:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-04T22:00:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-04T22:10:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-04T22:20:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-04T22:30:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-04T22:40:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-04T22:50:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-04T23:00:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-04T23:10:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-04T23:20:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-04T23:30:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-04T23:40:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-04T23:50:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-05T00:00:00,2,2,2,0,0,0
PV_Prevision_Data,2025-06-05T00:10:00,1,1,1,0,0,0
PV_Prevision_Data,2025-06-05T00:20:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-05T00:30:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-05T00:40:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-05T00:50:00,0,0,0,0,0,0
PV_Prevision_Data,2025-06-05T01:00:00,1,1,1,0,0,0
PV_Prevision_Data,2025-06-05T01:10:00,2,2,2,0,0,0
PV_Prevision_Data,2025-06-05T01:20:00,6,6,6,0,0,0
PV_Prevision_Data,2025-06-05T01:30:00,11,11,11,0,0,0
PV_Prevision_Data,2025-06-05T01:40:00,13,13,13,0,0,0
PV_Prevision_Data,2025-06-05T01:50:00,14,14,14,0,0,0
PV_Prevision_Data,2025-06-05T02:00:00,14,14,14,0,0,0
PV_Prevision_Data,2025-06-05T02:10:00,15,15,15,0,0,0
PV_Prevision_Data,2025-06-05T02:20:00,15,15,15,0,0,0
PV_Prevision_Data,2025-06-05T02:30:00,16,16,16,0,0,0
PV_Prevision_Data,2025-06-05T02:40:00,16,16,16,0,0,0
PV_Prevision_Data,2025-06-05T02:50:00,17,17,17,0,0,0
PV_Prevision_Data,2025-06-05T03:00:00,17,17,17,0,0,0
PV_Prevision_Data,2025-06-05T03:10:00,17,17,17,0,0,0
PV_Prevision_Data,2025-06-05T03:20:00,17,17,17,0,0,0
PV_Prevision_Data,2025-06-05T03:30:00,17,17,17,0,0,0
PV_Prevision_Data,2025-06-05T03:40:00,17,17,17,0,0,0
PV_Prevision_Data,2025-06-05T03:50:00,17,17,17,0,0,0
PV_Prevision_Data,2025-06-05T04:00:00,21,21,21,0,0,0
PV_Prevision_Data,2025-06-05T04:10:00,43,29,33,65,0,0
PV_Prevision_Data,2025-06-05T04:20:00,94,38,52,583,0,145
PV_Prevision_Data,2025-06-05T04:30:00,194,52,93,1622,146,577
PV_Prevision_Data,2025-06-05T04:40:00,400,81,193,2959,410,1607
PV_Prevision_Data,2025-06-05T04:50:00,623,129,331,3931,952,2636
PV_Prevision_Data,2025-06-05T05:00:00,856,193,475,4927,1607,3283
PV_Prevision_Data,2025-06-05T05:10:00,1098,286,679,6049,2414,4146
PV_Prevision_Data,2025-06-05T05:20:00,1280,400,876,7236,2959,5010
PV_Prevision_Data,2025-06-05T05:30:00,1127,912,1044,6567,5366,6011
PV_Prevision_Data,2025-06-05T05:40:00,1318,1025,1181,8067,6202,7215
PV_Prevision_Data,2025-06-05T05:50:00,1570,1149,1366,9682,7203,8514
PV_Prevision_Data,2025-06-05T06:00:00,1896,1290,1597,11021,8209,9790
PV_Prevision_Data,2025-06-05T06:10:00,2316,1435,1854,13957,9128,10814
PV_Prevision_Data,2025-06-05T06:20:00,2782,1597,2132,17264,9790,12515
PV_Prevision_Data,2025-06-05T06:30:00,3382,1792,2420,22314,10522,14436
PV_Prevision_Data,2025-06-05T06:40:00,3868,1960,2705,25688,11361,16255
PV_Prevision_Data,2025-06-05T06:50:00,4400,2132,3021,29215,12515,18412
PV_Prevision_Data,2025-06-05T07:00:00,4986,2309,3352,33274,13697,20447
PV_Prevision_Data,2025-06-05T07:10:00,5780,2498,3749,39213,14500,22358
PV_Prevision_Data,2025-06-05T07:20:00,6522,2694,4190,43307,15322,24522
PV_Prevision_Data,2025-06-05T07:30:00,4679,3920,4308,26332,21898,24167
PV_Prevision_Data,2025-06-05T07:40:00,4980,3887,4464,27867,21653,24971
PV_Prevision_Data,2025-06-05T07:50:00,5322,3852,4653,29590,21412,25953
PV_Prevision_Data,2025-06-05T08:00:00,5726,3904,4921,31561,21467,27211
PV_Prevision_Data,2025-06-05T08:10:00,6034,3881,5035,32825,20592,27430
PV_Prevision_Data,2025-06-05T08:20:00,6416,3926,5224,34415,20064,27984
PV_Prevision_Data,2025-06-05T08:30:00,6837,3976,5451,36169,19665,28733
PV_Prevision_Data,2025-06-05T08:40:00,7570,3945,5772,40143,19618,30607
PV_Prevision_Data,2025-06-05T08:50:00,8339,3915,6092,44374,19572,32549
PV_Prevision_Data,2025-06-05T09:00:00,9179,3973,6524,48503,19954,34801
PV_Prevision_Data,2025-06-05T09:10:00,9588,4080,6799,50320,20256,36039
PV_Prevision_Data,2025-06-05T09:20:00,9995,4218,7111,52147,20765,37551
PV_Prevision_Data,2025-06-05T09:30:00,9847,6634,8307,53723,35377,44539
PV_Prevision_Data,2025-06-05T09:40:00,10636,6534,8536,58101,34914,45910
PV_Prevision_Data,2025-06-05T09:50:00,11517,6534,8838,62654,34914,47467
PV_Prevision_Data,2025-06-05T10:00:00,12341,6534,9174,66545,34914,49065
PV_Prevision_Data,2025-06-05T10:10:00,12569,6632,9571,68150,35499,51040
PV_Prevision_Data,2025-06-05T10:20:00,12772,6730,9956,69394,36115,53043
PV_Prevision_Data,2025-06-05T10:30:00,12950,6862,10356,70501,36934,55195
PV_Prevision_Data,2025-06-05T10:40:00,13232,6565,10178,72159,35211,54149
PV_Prevision_Data,2025-06-05T10:50:00,13610,6340,10100,74244,33875,53482
PV_Prevision_Data,2025-06-05T11:00:00,14011,6153,10009,76184,32774,52815
PV_Prevision_Data,2025-06-05T11:10:00,13942,6277,10071,75930,33490,53228
PV_Prevision_Data,2025-06-05T11:20:00,13969,6470,10236,76073,34510,53993
PV_Prevision_Data,2025-06-05T11:30:00,14022,6667,10398,76348,35551,54748
PV_Prevision_Data,2025-06-05T11:40:00,13748,6558,10260,75166,35102,54115
PV_Prevision_Data,2025-06-05T11:50:00,13594,6550,10189,74464,35138,53712
PV_Prevision_Data,2025-06-05T12:00:00,13432,6544,10152,73542,35182,53581
PV_Prevision_Data,2025-06-05T12:10:00,13395,6518,10127,73065,34905,53289
PV_Prevision_Data,2025-06-05T12:20:00,13388,6529,10103,72832,34813,53131
PV_Prevision_Data,2025-06-05T12:30:00,13378,6539,10112,72631,34742,53170
PV_Prevision_Data,2025-06-05T12:40:00,13208,6442,9948,71640,34226,52417
PV_Prevision_Data,2025-06-05T12:50:00,13033,6378,9816,70664,33893,51797
PV_Prevision_Data,2025-06-05T13:00:00,12950,6380,9756,70177,33845,51407
PV_Prevision_Data,2025-06-05T13:10:00,12698,6307,9562,68447,33241,50504
PV_Prevision_Data,2025-06-05T13:20:00,12419,6247,9400,66640,32630,49791
PV_Prevision_Data,2025-06-05T13:30:00,12183,6257,9309,64089,32366,49232
PV_Prevision_Data,2025-06-05T13:40:00,11816,6116,9016,61940,31231,47653
PV_Prevision_Data,2025-06-05T13:50:00,11451,5991,8759,59813,30137,46143
PV_Prevision_Data,2025-06-05T14:00:00,11152,5964,8571,57834,29505,44931
PV_Prevision_Data,2025-06-05T14:10:00,10894,5983,8422,56741,29378,44005
PV_Prevision_Data,2025-06-05T14:20:00,10669,6006,8285,55790,29260,43079
PV_Prevision_Data,2025-06-05T14:30:00,10439,6024,8190,54788,29138,42332
PV_Prevision_Data,2025-06-05T14:40:00,10166,5986,8036,53593,29054,41510
PV_Prevision_Data,2025-06-05T14:50:00,9893,5976,7882,52291,29140,40708
PV_Prevision_Data,2025-06-05T15:00:00,9727,6031,7822,51418,29482,40359
PV_Prevision_Data,2025-06-05T15:10:00,9231,5763,7427,48715,28067,38156
PV_Prevision_Data,2025-06-05T15:20:00,8765,5490,7062,46182,26698,36180
PV_Prevision_Data,2025-06-05T15:30:00,8368,5287,6761,43934,25628,34534
PV_Prevision_Data,2025-06-05T15:40:00,7799,4951,6326,40600,23298,31812
PV_Prevision_Data,2025-06-05T15:50:00,7251,4629,5917,37221,21164,29076
PV_Prevision_Data,2025-06-05T16:00:00,6818,4416,5597,34386,19646,26959
PV_Prevision_Data,2025-06-05T16:10:00,6289,4078,5151,31233,17952,24267
PV_Prevision_Data,2025-06-05T16:20:00,5796,3755,4708,28364,16619,21316
PV_Prevision_Data,2025-06-05T16:30:00,5351,3487,4375,25913,15534,19245
PV_Prevision_Data,2025-06-05T16:40:00,4979,3298,4113,23014,14799,18027
PV_Prevision_Data,2025-06-05T16:50:00,4662,3133,3853,20558,14006,16918
PV_Prevision_Data,2025-06-05T17:00:00,4344,2969,3611,18900,13035,15938
PV_Prevision_Data,2025-06-05T17:10:00,3938,2687,3266,17273,11700,14717
PV_Prevision_Data,2025-06-05T17:20:00,3509,2403,2921,15697,10472,13093
PV_Prevision_Data,2025-06-05T17:30:00,3170,2196,2672,14479,9624,11829
PV_Prevision_Data,2025-06-05T17:40:00,2803,1909,2363,12711,8678,10489
PV_Prevision_Data,2025-06-05T17:50:00,2438,1646,2075,11023,7926,9373
PV_Prevision_Data,2025-06-05T18:00:00,2107,1313,1776,9622,6931,8370
